product_ID,sentence_ID,review_ID,cleaned_sentence,aspect_span,opinion_span,cleaned_opinion_span,sentiment,category
19879151,6,198791516,그냥 겨드랑이 부분이랑 끈이 좀 두꺼운거였어요,겨드랑이 부분이랑,좀 두꺼운거였어요,좀 두꺼운거였어요,NEU,겨드랑이 부분
19879151,6,198791516,그냥 겨드랑이 부분이랑 끈이 좀 두꺼운거였어요,끈이,좀 두꺼운거였어요,좀 두꺼운거였어요,NEU,끈
6773455,1,67734551,실물이 더 이쁜듯?!?!?!?!?!!',실물이,더 이쁜듯?!?!?!?!?!!',더 이쁜듯?!?!?!?!?!!',POS,실물
6773455,2,67734552,어깨끈이 좀 길어서 밑으로 많이 내려갑니다아,어깨끈이,좀 길어서,좀 길어서,NEU,어깨 끈
6773455,3,67734553,디자인도 특이하구 밑에 술도 맘에듭니다,디자인도,특이하고,특이하고,NEU,디자인
6773455,3,67734553,디자인도 특이하구 밑에 술도 맘에듭니다,숱도,맘에듭니다,맘에듭니다,POS,숱
6773455,4,67734554,가슴이 없는 편이라 헐렁하면 어쩌나 걱정했는데 편하게 딱 맞고 뒷태가 넘 여리여리하게 나와서 사진 많이 건졌습니다,뒷태가,넘 여리여리하게,넘 여리여리하게,POS,태
6773455,5,67734555,딱 휴양지에서 찍기 좋은 룩 같아서 골랐는데 후회 없고 바다 갈 때마다 입을 것 같네옹,룩,휴양지에서 찍기 좋은,휴양지에서 찍기 좋은,POS,룩
6773455,6,67734556,재질도 시원한거라 진짜 너무 편하게 잘놀았어요!!,재질도,시원한거라,시원한거라,POS,재질
6773455,6,67734556,재질도 시원한거라 진짜 너무 편하게 잘놀았어요!!,재질도,진짜 너무 편하게,진짜 너무 편하게,POS,재질
6773455,7,67734557,엄청 얇고 질이 좋은건 아닌거 같은데 그냥 예쁘고 여행에서 입기 좋아요,질이,좋은건 아닌거 같은데,좋은건 아닌거 같은데,NEU,질
43078185,1,430781851,다들 화이트만 사길래 그냥 검정색 가디건이나 흰 반팔에 레이어듀 하려고 그레이 샀는데 .. 그레이가 존예탱입니다 ..,그레이가,존예탱입니다 ..,존예탱입니다 ..,POS,그레이
43078185,2,430781852,허리 엄펑 얇아보이고 프릴도 쉬폰 느낌이라 싼티 하나도 안나요 ..,허리,엄청 얇아보이고,엄청 얇아보이고,POS,허리
43078185,2,430781852,허리 엄펑 얇아보이고 프릴도 쉬폰 느낌이라 싼티 하나도 안나요 ..,프릴도,쉬폰 느낌이라,쉬폰 느낌이라,NEU,프릴
43078185,2,430781852,허리 엄펑 얇아보이고 프릴도 쉬폰 느낌이라 싼티 하나도 안나요 ..,프릴도,싼티 하나도 안나요 ..,싼티 하나도 안나요 ..,POS,프릴
43078185,3,430781853,길이가 생각보다 길어서 가디건 안에 입기 딱 좋았구 어깨 끈 있는게 진짜 신의 한수..,길이가,생각보다 길어서,생각보다 길어서,NEU,길이
43078185,3,430781853,길이가 생각보다 길어서 가디건 안에 입기 딱 좋았구 어깨 끈 있는게 진짜 신의 한수..,길이가,딱 좋았구,딱 좋았구,POS,길이
43078185,3,430781853,길이가 생각보다 길어서 가디건 안에 입기 딱 좋았구 어깨 끈 있는게 진짜 신의 한수..,어깨 끈 있는게,진짜 신의 한수..,진짜 신의 한수..,POS,어깨 끈
43078185,4,430781854,생각보다 달라붙는 재질이라는 점 참고하시면 좋을 것 같습니당!,재질도,생각보다 달라붙는,생각보다 달라붙는,NEU,재질
43078185,5,430781855,프릴도 싼티나지 않고 진짜 이뻐요,프릴도,싼티나지 않고,싼티나지 않고,POS,프릴
43078185,5,430781855,프릴도 싼티나지 않고 진짜 이뻐요,프릴도,진짜 이뻐요,진짜 이뻐요,POS,프릴
43078185,6,430781856,옷 잘 늘어나고 부드러운 재질이라 너무 좋아요 :) -,옷,잘 늘어나고,잘 늘어나고,NEU,옷
43078185,6,430781856,옷 잘 늘어나고 부드러운 재질이라 너무 좋아요 :) -,재질,부드러운,부드러운,POS,재질
43078185,7,430781857,하지만 그만큼 구김이 잘 가는 재질이에요,재질,구김이 잘 가는,구김이 잘 가는,NEG,재질
43078185,8,430781858,배송은 빠른 편은 아니었습니다!!,배송은,빠른 편은 아니었습니다!!,빠른 편은 아니었습니다!!,NEG,배송
43078185,9,430781859,색감은 상세페이지에 나와 있는 색감이랑 동일해요,색감은,상세페이지에 나와 있는 색감이랑 동일해요,상세페이지에 나와 있는 색감이랑 동일해요,NEU,색
43078185,10,4307818510,몸에 부드럽게 챡- 달라붙는 재질이라 그만큼 장단점이 확실하네요,재질이라,몸에 부드럽게 챡- 달라붙는,몸에 부드럽게 챡- 달라붙는,POS,재질
43078185,11,4307818511,체구가 작아서 그런지 옷이 너무 널널한 핏이지만 그래도 마음에 들었어요!,옷이,너무 널널한 핏이지만,너무 널널한 핏이지만,NEU,옷
21443520,1,214435201,배송 원래 배송 날짜보다 더 빨리 왔어요!,배송은,더 빨리 왔어요!,더 빨리 왔어요!,POS,배송
21443520,2,214435202,안에 홀터넥은 퀄리티가 엄청 좋지는 않은데 나쁘지 않았어요..!,퀄리티가,엄청 좋지는 않은데 나쁘지 않았어요..!,엄청 좋지는 않은데 나쁘지 않았어요..!,NEU,퀄리티
21443520,3,214435203,가디건은 핏도 예쁘고 군살들도 다 커버해줘서 살 쪘어요,핏도,예쁘고,예쁘고,POS,핏
21443520,4,214435204,옷 색은 상세페이지 색이랑은 좀 다르고 좀 더 밝은 느낌이에요!,색은,상세페이지 색이랑은 좀 다르고,상세페이지 색이랑은 좀 다르고,NEU,색
21443520,4,214435204,옷 색은 상세페이지 색이랑은 좀 다르고 좀 더 밝은 느낌이에요!,색은,좀 더 밝은 느낌이에요!,좀 더 밝은 느낌이에요!,NEU,색
21443520,5,214435205,이쁜데 모델 언냐 처럼 가디건이 전 짧네요,가디건이,짧네요,짧네요,NEU,가디건
21443520,6,214435206,색깔이 사진이랑 다르게 너무 밝아서 놀랏어요 핏은 굳굳,색깔이,사진이랑 다르게,사진이랑 다르게,NEU,색
21443521,6,214435216,색깔이 사진이랑 다르게 너무 밝아서 놀랏어요 핏은 굳굳,색깔이,너무 밝아서,너무 밝아서,NEU,색
38905664,1,389056641,부유방이 잘 가려지고 라인도 잘 잡아줘서 이뻐요,부유방이,잘 가려지고,잘 가려지고,POS,부유 방이
38905664,1,389056641,부유방이 잘 가려지고 라인도 잘 잡아줘서 이뻐요,라인도,잘 잡아줘서,잘 잡아줘서,POS,라인
9935246,1,99352461,그 슴가 가려주는 패드(?)가 은근히 크고 두껍습니당..,패드(?)가,은근히 크고,은근히 크고,NEU,패드
9935246,1,99352461,그 슴가 가려주는 패드(?)가 은근히 크고 두껍습니당..,패드(?)가,두껍습니당..,두껍습니당..,NEU,패드
20019698,1,200196981,"부유방 가려주고, 배 쪽은 널널해서 뱃살도 가려주고 .. 안 파여서 신경 쓸 일두 없고 !! 아쥬 최고의 나시입니다",부유방이,"가려주고,","가려주고,",POS,부유 방이
20019698,1,200196981,"부유방 가려주고, 배 쪽은 널널해서 뱃살도 가려주고 .. 안 파여서 신경 쓸 일두 없고 !! 아쥬 최고의 나시입니다",배 쪽은,널널해서,널널해서,NEU,배 쪽
20019698,1,200196981,"부유방 가려주고, 배 쪽은 널널해서 뱃살도 가려주고 .. 안 파여서 신경 쓸 일두 없고 !! 아쥬 최고의 나시입니다",배 쪽은,뱃살도 가려주고,뱃살도 가려주고,POS,배 쪽
20019698,2,200196982,세로선도 먼가 날씬해 보이는 느낌 ?!!,세로선도,먼가 날씬해 보이는,먼가 날씬해 보이는,POS,세로 선도
5793386,1,57933861,재질은 부드럽고 짱짱해요,재질은,부드럽고,부드럽고,POS,재질
5793386,1,57933861,재질은 부드럽고 짱짱해요,재질은,짱짱해요,짱짱해요,POS,재질
5793386,2,57933862,크롭 기장이지만 레이어드 하기 좋은 두께감이라서 잘 이용할 수 있을 것 같아요,크롭,기장이지만,기장이지만,NEU,크롭
5793386,2,57933862,크롭 기장이지만 레이어드 하기 좋은 두께감이라서 잘 이용할 수 있을 것 같아요,두께감이라서,레이어드 하기 좋은,레이어드 하기 좋은,POS,두께 감
5793386,3,57933863,색감도 예버요,색감도,예버요,예버요,POS,색
5793386,4,57933864,끈 줄일 수 있는게 정말 좋은 것 같고 신축성이 엄청 좋아요,끈 줄일 수 있는게,정말 좋은 것 같고,정말 좋은 것 같고,POS,끈 수
5793386,4,57933864,끈 줄일 수 있는게 정말 좋은 것 같고 신축성이 엄청 좋아요,신축성이,엄청 좋아요,엄청 좋아요,POS,신축
5793386,5,57933865,제가 생각했던 레이스랑 조금 달라서 그 점과 생각보다 디테일이 아쉬웠던 것 같아요,디테일이,아쉬웠던 것 같아요,아쉬웠던 것 같아요,NEG,디테 일이
8007877,1,80078771,첨에 받앗을 땐 끈이 되게 신기하게 되어있어서 당황했는데 어찌저찌 잘 묶어서 입었습니다 ..,끈이,되게 신기하게 되어있어서,되게 신기하게 되어있어서,NEU,끈
6368266,1,63682661,"허리부분이 살짝 뜨고 패드가 양쪽이 일체형이라 조금 불편해서 아쉬웠지만 두께는 살짝 도톰한 골지니트 형태라서 곧 올 가을부터 겨울, 봄까지 무난하게 쌀쌀한 간절기에 입기에는 아주아주 좋을것 같아요!!",허리부분이,살짝 뜨고,살짝 뜨고,NEU,허리 부분
6368266,1,63682661,"허리부분이 살짝 뜨고 패드가 양쪽이 일체형이라 조금 불편해서 아쉬웠지만 두께는 살짝 도톰한 골지니트 형태라서 곧 올 가을부터 겨울, 봄까지 무난하게 쌀쌀한 간절기에 입기에는 아주아주 좋을것 같아요!!",패드가,양쪽이 일체형이라,양쪽이 일체형이라,NEU,패드
6368266,1,63682661,"허리부분이 살짝 뜨고 패드가 양쪽이 일체형이라 조금 불편해서 아쉬웠지만 두께는 살짝 도톰한 골지니트 형태라서 곧 올 가을부터 겨울, 봄까지 무난하게 쌀쌀한 간절기에 입기에는 아주아주 좋을것 같아요!!",패드가,조금 불편해서,조금 불편해서,NEG,패드
6368266,1,63682661,"허리부분이 살짝 뜨고 패드가 양쪽이 일체형이라 조금 불편해서 아쉬웠지만 두께는 살짝 도톰한 골지니트 형태라서 곧 올 가을부터 겨울, 봄까지 무난하게 쌀쌀한 간절기에 입기에는 아주아주 좋을것 같아요!!",패드가,아쉬웠지만,아쉬웠지만,NEG,패드
6368266,1,63682661,"허리부분이 살짝 뜨고 패드가 양쪽이 일체형이라 조금 불편해서 아쉬웠지만 두께는 살짝 도톰한 골지니트 형태라서 곧 올 가을부터 겨울, 봄까지 무난하게 쌀쌀한 간절기에 입기에는 아주아주 좋을것 같아요!!",두께는,살짝 도톰한 골지니트 형태라서,살짝 도톰한 골지니트 형태라서,NEU,두께
27478593,1,274785931,배송도 빠르고 기장도 제가 원하는 기장이에요.,배송도,빠르고,빠르고,POS,배송
27478593,1,274785931,배송도 빠르고 기장도 제가 원하는 기장이에요.,기장도,원하는 기장이에요.,원하는 기장이에요.,POS,기장
27478593,2,274785932,부유방도 잘 가려줘서 너무 만족합니다.,부유방도,잘 가려줘서,잘 가려줘서,POS,부유 방도
19089015,1,190890151,캡이 좀 밑에 있어서 아쉽긴한데 쫀쫀하구 끈 조절도 되고 레이스도 이뿌고 조아용,캡이,좀 밑에 있어서,좀 밑에 있어서,NEU,캡
19089015,1,190890151,캡이 좀 밑에 있어서 아쉽긴한데 쫀쫀하구 끈 조절도 되고 레이스도 이뿌고 조아용,캡이,아쉽긴한데,아쉽긴한데,NEG,캡
19089015,1,190890151,캡이 좀 밑에 있어서 아쉽긴한데 쫀쫀하구 끈 조절도 되고 레이스도 이뿌고 조아용,캡이,쫀쫀하구,쫀쫀하구,POS,캡
44582847,1,445828471,완전 쫀쫀하고 빈티지 스러운 색감 때문에 너무 예뻐요,색감,빈티지 스러운,빈티지 스러운,NEU,색
44582847,1,445828471,원단 두껍구 부유방 커버 가능이요!,원단,두껍구,두껍구,NEU,원단
44582847,2,445828472,길이도 너무 짧지 않아서 안부담 스러워요 !!,길이도,너무 짧지 않아서,너무 짧지 않아서,NEU,길이
44582847,2,445828472,길이도 너무 짧지 않아서 안부담 스러워요 !!,길이도,안부담 스러워요 !!,안부담 스러워요 !!,POS,길이
23104505,1,231045051,딱 생각했던 느낌이에요,느낌이에요,딱 생각했던,딱 생각했던,NEU,느낌
23104505,2,231045052,색감도 여리여리하고 예쁩니다,색감도,여리여리하고,여리여리하고,POS,색
23104505,2,231045052,색감도 여리여리하고 예쁩니다,색감도,예쁩니다,예쁩니다,POS,색
23104505,3,231045053,끈도 생각보다 안정적인듯합니다,끈도,생각보다 안정적인듯합니다,생각보다 안정적인듯합니다,POS,끈
23104505,4,231045054,가격이 살짝 아쉽기는 해요~~~~,가격이,살짝 아쉽기는 해요~~~~,살짝 아쉽기는 해요~~~~,NEG,가격
16067850,1,160678501,신축성이 좋아서 너모 편하구요,신축성이,좋아서,좋아서,POS,신축
16067850,1,160678501,신축성이 좋아서 너모 편하구요,신축성이,너모 편하구요,너모 편하구요,POS,신축
22970046,1,229700461,색은 약간 노란빛 띄는 아이보리에요 !,색은,약간 노란빛 띄는,약간 노란빛 띄는,NEU,색
22970046,1,229700461,색은 약간 노란빛 띄는 아이보리에요 !,색은,아이보리에요 !,아이보리에요 !,NEU,색
44063475,1,440634751,소재가 좀 더울것같은데 디자인은 예뻐요!,소재가,좀 더울것같은데,좀 더울것같은데,NEG,소재
44063475,1,440634751,소재가 좀 더울것같은데 디자인은 예뻐요!,디자인은,예뻐요! ,예뻐요!,POS,디자인
18279478,1,182794781,이쁘네도 재질도 튼튼하고,재질도,튼튼하고,튼튼하고,POS,재질
42818771,1,428187711,어깨끈이 너무 빡빡해서 어깨를 짓누르는 느낌이 있지만 텆져서 못입는것 보단 낫지않을까 생각해요.,어깨끈이,너무 빡빡해서,너무 빡빡해서,NEG,어깨 끈
42818771,1,428187711,어깨끈이 너무 빡빡해서 어깨를 짓누르는 느낌이 있지만 텆져서 못입는것 보단 낫지않을까 생각해요.,어깨끈이,어깨를 짓누르는 느낌이 있지만,어깨를 짓누르는 느낌이 있지만,NEG,어깨 끈
42818771,2,428187712,이전에 입던 크롭나시 생각하고 구매했는데 캡이 너무 딱딱해서 조금 부자연스럽지만 나시는 한철이라 입어보고 또 다음엔 다른곳에서 구매할까 합니다.,캡이,너무 딱딱해서,너무 딱딱해서,NEG,캡
42818771,2,428187712,이전에 입던 크롭나시 생각하고 구매했는데 캡이 너무 딱딱해서 조금 부자연스럽지만 나시는 한철이라 입어보고 또 다음엔 다른곳에서 구매할까 합니다.,캡이,조금 부자연스럽지만,조금 부자연스럽지만,NEG,캡
10312509,1,103125091,사이즈는 적혀있는 총장에 비해 그닥 크지 않아요!,사이즈는,적혀있는 총장에 비해 그닥 크지 않아요! ,적혀있는 총장에 비해 그닥 크지 않아요!,NEU,사이즈
10312509,2,103125092,아래 시보리가 짱짱해서 늘어지는 핏은 아니에요,아래 시보리가,짱짱해서 늘어지는 핏은 아니에요,짱짱해서 늘어지는 핏은 아니에요,NEU,아래 보리
10312509,3,103125093,싼티나고 보풀 잘 일어나는 재질이 아닙니다!,재질이,싼티나고 보풀 잘 일어나는 재질이 아닙니다!,싼티나고 보풀 잘 일어나는 재질이 아닙니다!,POS,재질
26858178,1,268581781,키가 작고 덩치가 있는 편인데 팔도 길고 총기장도 길어요,팔도,길고,길고,NEU,팔도
26858178,1,268581781,키가 작고 덩치가 있는 편인데 팔도 길고 총기장도 길어요,총기장도,길어요,길어요,NEU,총기 장도
26734035,1,267340351,핏은 약간 아방방한 핏이고 길이는 나쁘지 않은데 약간 아주 약간 긴?느낌이에요,핏은,약간 아방방한 핏이고,약간 아방방한 핏이고,NEU,핏
26734035,1,267340351,핏은 약간 아방방한 핏이고 길이는 나쁘지 않은데 약간 아주 약간 긴?느낌이에요,길이는,나쁘지 않은데 약간 아주 약간 긴?느낌이에요,나쁘지 않은데 약간 아주 약간 긴?느낌이에요,NEU,길이
26734035,2,267340352,색이랑 디자인 다 예뻐요,색이랑,예뻐요,예뻐요,POS,색
26734035,2,267340352,색이랑 디자인 다 예뻐요,디자인,예뻐요,예뻐요,POS,디자인
17968824,1,179688241,길이가 많이 짧은편이구요,길이가,많이 짧은편이구요,많이 짧은편이구요,NEU,길이
11930836,1,119308361,생각보다 상당히 박시한 핏이고 길이도 긴 편이에요.,핏,상당히 박시한,상당히 박시한,NEU,핏
11930836,1,119308361,생각보다 상당히 박시한 핏이고 길이도 긴 편이에요.,길이도,긴 편이에요. ,긴 편이에요.,NEU,길이
25639212,1,256392121,"엉덩이 거의 덮는 기장이고 오버핏까진 아니고 세미 오버핏 정도인데, 바지보단 레깅스에 더 잘 어울리는 것 같아요.",기장이고,엉덩이 거의 덮는,엉덩이 거의 덮는,NEU,기장
25639212,1,256392121,"엉덩이 거의 덮는 기장이고 오버핏까진 아니고 세미 오버핏 정도인데, 바지보단 레깅스에 더 잘 어울리는 것 같아요.",오버핏,오버핏까진 아니고 세미 오버핏 정도,오버핏까진 아니고 세미 오버핏 정도,NEU,오버핏
4566950,1,45669501,기모여서 따뜻해요! 편하고 디자인이 과하지 않아서 옷 고르기 귀찬을때 입기 편할 것 같아요.,기모여서,따뜻해요!,따뜻해요!,NEU,기모
4566950,1,45669501,기모여서 따뜻해요! 편하고 디자인이 과하지 않아서 옷 고르기 귀찬을때 입기 편할 것 같아요.,디자인이,과하지 않아서 ,과하지 않아서,NEU,디자인
28261029,1,282610291,"두께는 약간 얇은 편이라 봄, 가을 활용하기 좋을 것 같구~",두께는,약간 얇은 편이라,약간 얇은 편이라,NEU,두께
28261029,2,282610292,기장은 생각보다 길진 않습니당,기장은,생각보다 길진 않습니당,생각보다 길진 않습니당,NEU,기장
29859333,1,298593331,가로 폭 넓고 팔이 긴편,가로 폭,넓고,넓고,NEU,가로 폭
29859333,1,298593331,가로 폭 넓고 팔이 긴편,팔이,긴편,긴편,NEU,팔이
35409761,1,354097611,받았을때 생각보다 무게가 무거워서 좀 놀랐어요 !,무게가,무거워서 좀 놀랐어요 !,무거워서 좀 놀랐어요 !,NEU,무게
35409761,2,354097612,그리고 재질도 나쁘지 않은거 같고 잘 입고 다닐 수 있을꺼 같아요,재질도,나쁘지 않은거 같고,나쁘지 않은거 같고,NEU,재질
28757131,1,287571311,배송이 좀 마니 느렸어요,배송이,좀 마니 느렸어요 ,좀 마니 느렸어요,NEG,배송
28757131,2,287571312,그리고 안에가 좀 거칠..?해용..,안에가,거칠..?해용..,거칠..?해용..,NEG,안
13975691,1,139756911,평소 오버핏옷이 없어서 가지고싶기도 했는데 딱 핏 이쁜 오버핏인거 있죠..!,핏,이쁜 오버핏인거 있죠..!,이쁜 오버핏인거 있죠..!,POS,핏
13975691,2,139756912,160대 분들은 엉덩이 거의 덮어지는..? 정도의 기장이에요!,기장이,엉덩이 거의 덮어지는..?,엉덩이 거의 덮어지는..?,NEU,기장
29852046,1,298520461,사진에서 본거랑 같아요,사진에서 본거랑,같아요 ,같아요,NEU,사진
29852046,2,298520462,질감이 부드럽고 입었을때 핏감도 좋고 지금 날씨에 입기 좋네요,질감이,부드럽고,부드럽고,POS,질감
29852046,2,298520462,질감이 부드럽고 입었을때 핏감도 좋고 지금 날씨에 입기 좋네요,핏감도,좋고,좋고,POS,핏감
29852046,2,298520462,질감이 부드럽고 입었을때 핏감도 좋고 지금 날씨에 입기 좋네요,지금 날씨에 입기,좋네요,좋네요,NEU,지금 날씨
42094682,1,420946821,배송 빨랏아요~,배송,빨랏아요~,빨랏아요~,POS,배송
42094682,2,420946822,세탁하고나니 밑단에 실밥이랑 먼지거 너무 많이 떨어졍,밑단에 실밥이랑 먼지거,너무 많이 떨어졍,너무 많이 떨어졍,NEG,밑단 실밥 먼지 거
42094682,3,420946823,가격대비 아쉽네요,가격대비,아쉽네요,아쉽네요,NEG,가격 대비
38006366,1,380063661,"제 키에 엉덩이 반 덮을 정도로 사이즈도 엄청 넉넉하고, 휘뚜루마뚜루 입기 좋은 것 같아요!",사이즈도,"엄청 넉넉하고, ","엄청 넉넉하고,",NEU,사이즈
4567108,1,45671081,핑크색이 딱 예쁘네요,핑크색이,딱 예쁘네요,딱 예쁘네요,POS,색
4567108,2,45671082,크기는 오버핏으로 잘 맞아요.,크기는,오버핏으로 잘 맞아요.,오버핏으로 잘 맞아요.,POS,크기
4567108,3,45671083,근데 털이 개털처럼 빠져요.,털이,개털처럼 빠져요.,개털처럼 빠져요.,NEG,털
4567108,4,45671084,사이즈는 딱 맞아서 좋지만 오버핏이라서 그런지 품이 넉넉하네여,사이즈는,딱 맞아서,딱 맞아서,POS,사이즈
4567108,5,45671085,사이즈는 딱 맞아서 좋지만 오버핏이라서 그런지 품이 넉넉하네여,품이,넉넉하네여,넉넉하네여,NEU,품
37426308,1,374263081,가격이랑 품질 모두 마음에 들어요~,가격이랑,마음에 들어요~ ,마음에 들어요~,POS,가격
37426308,2,374263082,가격이랑 품질 모두 마음에 들어요~,품질,마음에 들어요~ ,마음에 들어요~,POS,품질
11107160,1,111071601,두께도 안 두꺼워서 더위잘타는 사람에겐 요즘시즌 딱입니다..,두께도,안 두꺼워서,안 두꺼워서,NEU,두께
11107160,2,111071602,기장이 살짝 길긴한데 핏도 디자인도 맘에들어요,기장이,살짝 길긴한데,살짝 길긴한데,NEU,기장
11107160,2,111071602,기장이 살짝 길긴한데 핏도 디자인도 맘에들어요,핏도,맘에들어요,맘에들어요,NEU,핏
11107160,2,111071602,기장이 살짝 길긴한데 핏도 디자인도 맘에들어요,디자인도,맘에들어요,맘에들어요,POS,디자인
14589935,1,145899351,색감은 뽕따 소다색이라 예뻐요,색감은,뽕따 소다색이라,뽕따 소다색이라,NEU,색
14589935,1,145899351,색감은 뽕따 소다색이라 예뻐요,색감은,예뻐요,예뻐요,POS,색
10312421,1,103124211,생각보다 위에는 널널 한데 밑 부부은 좀 아쉽고 색은 좀 노란색이 띄여서 아이보리 생각하면 조금 아쉬울수 있을거 같아요,위에는,널널 한데,널널 한데,NEU,위
10312421,1,103124211,생각보다 위에는 널널 한데 밑 부부은 좀 아쉽고 색은 좀 노란색이 띄여서 아이보리 생각하면 조금 아쉬울수 있을거 같아요,밑 부부은,좀 아쉽고,좀 아쉽고,NEG,밑 부부 은
10312421,1,103124211,생각보다 위에는 널널 한데 밑 부부은 좀 아쉽고 색은 좀 노란색이 띄여서 아이보리 생각하면 조금 아쉬울수 있을거 같아요,색은,좀 노란색이 띄여서,좀 노란색이 띄여서,NEU,색
10312421,1,103124211,생각보다 위에는 널널 한데 밑 부부은 좀 아쉽고 색은 좀 노란색이 띄여서 아이보리 생각하면 조금 아쉬울수 있을거 같아요,색은,조금 아쉬울수 있을거 같아요,조금 아쉬울수 있을거 같아요,NEG,색
4579118,1,45791181,색은 화면이랑 비슷하게 이뿌구요!,색은,화면이랑 비슷하게 이뿌구요!,화면이랑 비슷하게 이뿌구요!,POS,색
4579118,2,45791182,근데 어깨부분이 좀 내랴와있어서 많이 부해보여요..,어깨부분이,좀 내랴와있어서 많이 부해보여요..,좀 내랴와있어서 많이 부해보여요..,NEG,어깨 부분
4579118,3,45791183,아니 한 번 입고 한 번 빨았는데 목이 그냥 다 늘어났네요.,목이,그냥 다 늘어났네요..,그냥 다 늘어났네요..,NEG,목
9653851,1,96538511,핏이 진짜 아방하고 사랑스러운데다 제 기준 엉덩이 반쯤 덮는 기장이라 딱 좋더라고요,핏이,진짜 아방하고,진짜 아방하고,NEU,핏
9653851,1,96538511,핏이 진짜 아방하고 사랑스러운데다 제 기준 엉덩이 반쯤 덮는 기장이라 딱 좋더라고요,핏이,사랑스러운데다,사랑스러운데다,POS,핏
9653851,1,96538511,핏이 진짜 아방하고 사랑스러운데다 제 기준 엉덩이 반쯤 덮는 기장이라 딱 좋더라고요,기장이라,엉덩이 반쯤 덮는,엉덩이 반쯤 덮는,NEU,기장
38137808,1,381378081,"색상은 홈페이지 색과 비슷하고 면은 얇고 탄탄한 편은 아니나, 시보리가 있어서 어느정도 잡아줍니다.",색상은,홈페이지 색과 비슷하고,홈페이지 색과 비슷하고,NEU,색
38137808,1,381378081,"색상은 홈페이지 색과 비슷하고 면은 얇고 탄탄한 편은 아니나, 시보리가 있어서 어느정도 잡아줍니다.",면은,얇고 ,얇고,NEU,면
38137808,1,381378081,"색상은 홈페이지 색과 비슷하고 면은 얇고 탄탄한 편은 아니나, 시보리가 있어서 어느정도 잡아줍니다.",면은,"탄탄한 편은 아니나, ","탄탄한 편은 아니나,",NEU,면
38137808,1,381378081,"색상은 홈페이지 색과 비슷하고 면은 얇고 탄탄한 편은 아니나, 시보리가 있어서 어느정도 잡아줍니다.",시보리가,어느정도 잡아줍니다.,어느정도 잡아줍니다.,NEU,보리
38137808,2,381378082,167기준으로 기장이 엉덩이 반절까지 오니 작으신 분들은 기장 잘 생각하세요,기장이,엉덩이 반절까지 오니,엉덩이 반절까지 오니,NEU,기장
38137808,3,381378083,두께는 여름으로 넘어가는 간절기에 딱 좋아요.,두께는,여름으로 넘어가는 간절기에 딱 좋아요.,여름으로 넘어가는 간절기에 딱 좋아요.,POS,두께
25456062,1,254560621,배송 진짜 별로입니다,배송,진짜 별로입니다,진짜 별로입니다,NEG,배송
25456062,2,254560622,"서비스, 고객 응대도 별로이고요",서비스,별로이고요,별로이고요,NEG,서비스
25456062,2,254560622,"서비스, 고객 응대도 별로이고요",고객 응대도,별로이고요,별로이고요,NEG,고객 응대
25456062,3,254560623,옷도 엄청 많이 개큼,옷도,엄청 많이 개큼,엄청 많이 개큼,NEG,옷
25456062,4,254560624,옷에서 냄새도 납니다,냄새도,납니다,납니다,NEG,냄새
40178178,1,401781781,"셤기간에 자주 편하게 입으려고 샀는데 색이 좀 눈에 띄는것같기도 하고,,",색이,"좀 눈에 띄는것같기도 하고,,","좀 눈에 띄는것같기도 하고,,",NEU,색
40178178,2,401781782,편하긴 짱 편하고 통도 넉넉하고 두께도 얇아요,통도,넉넉하고,넉넉하고,NEU,통
40178178,2,401781782,편하긴 짱 편하고 통도 넉넉하고 두께도 얇아요,두께도,얇아요,얇아요,NEU,두께
3248135,1,32481351,진짜 잘맞고 재질이도 좋고 따른 색깔도 살 생각이에요,재질이도,좋고 ,좋고,POS,재질
5663424,1,56634241,색깔도 똑같고 사이즈도 잘맞고 재질도 괜찮은 것 같아요!,색깔도,똑같고,똑같고,NEU,색
5663424,1,56634241,색깔도 똑같고 사이즈도 잘맞고 재질도 괜찮은 것 같아요!,사이즈도,잘맞고,잘맞고,POS,사이즈
5663424,1,56634241,색깔도 똑같고 사이즈도 잘맞고 재질도 괜찮은 것 같아요!,재질도,괜찮은 것 같아요!,괜찮은 것 같아요!,POS,재질
36507700,1,365077001,생각보다 옷길이가 작아요,옷길이가,작아요,작아요,NEU,옷 길이
26252825,1,262528251,저한테는 기장이 살짝 긴가싶었는데 막상 또 입어보니 아방하니 괜찮았어요,기장이,살짝 긴가싶었는데,살짝 긴가싶었는데,NEU,기장
26252825,1,262528251,저한테는 기장이 살짝 긴가싶었는데 막상 또 입어보니 아방하니 괜찮았어요,기장이,아방하니 괜찮았어요,아방하니 괜찮았어요,POS,기장
30428743,1,304287431,겉면과 안쪽 면이 같은 촉감이에요,겉면과 안쪽 면이,같은 촉감이에요,같은 촉감이에요,NEU,겉 과 안쪽 면
30428743,2,304287432,소매 길이도 딱 손 덮는 기장이고 총 기장도 딱 궁댕이 가려주는 기장!,소매 길이도,딱 손 덮는 기장이고,딱 손 덮는 기장이고,NEU,소매 길이
30428743,2,304287432,소매 길이도 딱 손 덮는 기장이고 총 기장도 딱 궁댕이 가려주는 기장!,총 기장도, 딱 궁댕이 가려주는 기장!,딱 궁댕이 가려주는 기장!,NEU,총 기장
